seed,rate,policy,dataset_size,benchmark,cache0_hits,cache0_misses,cache0_writebacks,cache0_ID,cache1_hits,cache1_misses,cache1_writebacks,cache1_expired_leases,cache1_multi_expired,cache1_default_renewals,cache1_default_misses,cache1_random_evicts,cache1_ID
2,1024,CLAM,medium,cholesky,107626427,10,0,4,31476952,683248,5257,680261,432320,400,24,2987,8
2,1024,CLAM,medium,correlation,84441047,17,0,4,11628217,11424990,40642,10696933,2593181,1446,274,728057,8
2,1024,CLAM,medium,covariance,84246150,10,0,4,11570140,11386702,40322,10677220,2687074,481,16,709482,8
2,1024,CLAM,medium,deriche,29070024,18,0,4,3931591,1598025,777605,1119986,906951,14,7,478039,8
2,1024,CLAM,medium,doitgen,74304237,7,0,4,21586026,373978,10748,282232,83885,3,1,91746,8
2,1024,CLAM,medium,durbin,1844816,22,0,4,558661,49,0,0,0,2451,26,0,8
2,1024,CLAM,medium,fdtd-2d,205704127,8,0,4,64731183,2077419,898525,2050448,1536014,1,0,26971,8
2,1024,CLAM,medium,floyd-warshall,1884902444,4,0,4,375125848,7774582,7650362,7757732,4692036,0,0,16850,8
2,1024,CLAM,medium,gemm,127457413,6,0,4,41680041,647961,5701,647270,568942,1,1,691,8
2,1024,CLAM,medium,gemver,5935614,10,0,4,1722396,199606,11676,33525,32766,1202,77,166081,8
2,1024,CLAM,medium,gesummv,1066511,4,0,4,493161,7841,69,7841,7841,751,16,0,8
2,1024,CLAM,medium,gramschmidt,144281270,14,0,4,21499059,18844941,5640481,15172298,12625255,240,240,3672643,8
2,1024,CLAM,medium,heat-3d,322407516,13,0,4,85872365,2515637,732687,2030202,1287793,1,0,485435,8
2,1024,CLAM,medium,jacobi-1d,18170795,103,0,4,2627297,3,0,0,0,103,1,0,8
2,1024,CLAM,medium,jacobi-2d,246462710,9,0,4,72255502,1549299,775357,1533555,1117441,0,0,15744,8
2,1024,CLAM,medium,lu,214449590,7,0,4,48155712,15923688,61129,9334654,9273157,399,399,6589034,8
2,1024,CLAM,medium,ludcmp,194877950,14,0,4,27541306,15686494,34545,9136003,9073425,2399,1676,6550491,8
2,1024,CLAM,medium,mvt,3207215,4,0,4,802335,158465,964,93030,10712,400,25,65435,8
2,1024,CLAM,medium,nussinov,337120268,18,0,4,48864222,14383031,25868,12143720,6148015,1,0,2239311,8
2,1024,CLAM,medium,seidel-2d,270759711,8,0,4,63085305,992696,988033,992696,992696,0,0,0,8
2,1024,CLAM,medium,symm,77519117,7,0,4,22493253,6354749,4714775,5426231,2226778,1,0,928518,8
2,1024,CLAM,medium,syr2k,104825474,6,0,4,26403019,8358823,93167,7263205,2837938,1,0,1095618,8
2,1024,CLAM,medium,syrk,70025237,4,0,4,20666578,2527264,72997,1714563,690556,1,0,812701,8
2,1024,CLAM,medium,trisolv,804399,4,0,4,234894,6106,84,6106,6106,1199,432,0,8
2,1024,CLAM,medium,trmm,48382473,6,0,4,8522075,5901926,11332,4847892,1850019,0,0,1054034,8
2,1024,C-SHEL,medium,2mm,155021442,9,0,4,36775417,7455985,9936,6771817,2863980,1,1,684168,8
2,1024,C-SHEL,medium,3mm,229121806,12,0,4,56695220,11816680,14796,10820221,4922453,0,0,996459,8
2,1024,C-SHEL,medium,adi,279224115,14,0,4,69766587,8840125,5170480,8817716,8718985,509,213,22409,8
2,1024,C-SHEL,medium,correlation,84441092,16,0,4,11752852,11300355,38527,10821776,3736765,1446,274,478579,8
2,1024,C-SHEL,medium,covariance,84246182,11,0,4,11579593,11377249,39981,10698356,2583403,481,16,678893,8
2,1024,C-SHEL,medium,deriche,29070094,18,0,4,4037281,1492339,724735,1484117,1095053,18,10,8222,8
2,1024,C-SHEL,medium,fdtd-2d,205772725,14,0,4,64795521,2077891,898678,2068876,1509498,809,102,9015,8
2,1024,C-SHEL,medium,gemver,5935259,9,0,4,1749021,172981,10163,172607,164443,802,52,374,8
2,1024,C-SHEL,medium,heat-3d,322399507,14,0,4,85714493,2084609,729845,2070064,1377386,101,100,14545,8
2,1024,C-SHEL,medium,jacobi-2d,246464910,9,0,4,72262425,1542376,775253,1538081,1208447,0,0,4295,8
2,1024,C-SHEL,medium,lu,214459194,11,0,4,52415837,11663563,32259,8745859,3992909,399,399,2917704,8
2,1024,C-SHEL,medium,ludcmp,194887570,14,0,4,31565972,11662626,25720,8804341,4046734,3197,1893,2858285,8
2,1024,C-SHEL,medium,mvt,3207235,6,0,4,818827,141973,324,141418,132544,400,25,555,8
2,1024,PRL,medium,2mm,155021421,8,0,4,33443959,10787443,7608,10411248,8369286,1,1,376195,8
2,1024,PRL,medium,3mm,229121775,10,0,4,49234992,19276908,9301,18999525,17288589,0,0,277383,8
2,1024,PRL,medium,adi,279220724,15,0,4,69680772,8925240,5235807,5926010,3760265,9,5,2999230,8
2,1024,PRL,medium,atax,3365102,10,0,4,1109641,10075,156,10075,10075,398,25,0,8
2,1024,PRL,medium,bicg,2724142,4,0,4,1269934,10072,128,10072,10072,418,26,0,8
2,1024,PRL,medium,cholesky,107626427,10,0,4,31474742,685458,5245,684772,598786,400,24,686,8
2,1024,PRL,medium,correlation,84441047,17,0,4,11749929,11303278,38968,10804795,4308432,1446,274,498483,8
2,1024,PRL,medium,covariance,84246150,10,0,4,11736995,11219847,36512,10995431,7095704,481,16,224416,8
2,1024,PRL,medium,deriche,29070024,18,0,4,3957098,1572518,752095,1488920,913757,14,7,83598,8
2,1024,PRL,medium,doitgen,74304237,7,0,4,21612043,347961,9176,303195,154489,3,1,44766,8
2,1024,PRL,medium,durbin,1844816,22,0,4,558661,49,0,0,0,2451,26,0,8
2,1024,PRL,medium,fdtd-2d,205704127,8,0,4,64732305,2076297,898530,2057387,1648257,1,0,18910,8
2,1024,PRL,medium,floyd-warshall,1884892364,4,0,4,375119459,7770891,7641231,7764486,5901846,0,0,6405,8
2,1024,PRL,medium,gemm,127457413,6,0,4,41680265,647737,5624,647629,633590,1,1,108,8
2,1024,PRL,medium,gemver,5935614,10,0,4,1768677,153325,10478,129438,23644,1202,77,23887,8
2,1024,PRL,medium,gesummv,1066511,4,0,4,493181,7821,54,7821,7821,751,16,0,8
2,1024,PRL,medium,gramschmidt,144281270,14,0,4,21516904,18827096,5625392,15260131,12701574,240,240,3566965,8
2,1024,PRL,medium,heat-3d,322407516,13,0,4,85826762,2561240,732714,2076514,1337708,1,0,484726,8
2,1024,PRL,medium,jacobi-1d,18170795,103,0,4,2627297,3,0,0,0,103,1,0,8
2,1024,PRL,medium,jacobi-2d,246462710,9,0,4,72256311,1548490,775365,1534885,1147132,0,0,13605,8
2,1024,PRL,medium,lu,214449590,7,0,4,47740531,16338869,18161,15283350,13017317,399,383,1055519,8
2,1024,PRL,medium,ludcmp,194877950,14,0,4,26893693,16334107,17287,15131018,12782811,2399,1660,1203089,8
2,1024,PRL,medium,mvt,3207215,4,0,4,820141,140659,316,140659,140659,400,25,0,8
2,1024,PRL,medium,nussinov,337120268,18,0,4,48448708,14798545,13757,14098437,10229830,1,0,700108,8
2,1024,PRL,medium,seidel-2d,270759711,8,0,4,63085362,992639,988464,992639,992639,0,0,0,8
2,1024,PRL,medium,symm,77519117,7,0,4,22463741,6384261,4686795,6295032,5067581,1,0,89229,8
2,1024,PRL,medium,syr2k,104825474,6,0,4,26389208,8372634,23670,8166767,5743584,1,0,205867,8
2,1024,PRL,medium,syrk,70025237,4,0,4,20365661,2828181,5075,2806758,2597143,1,0,21423,8
2,1024,PRL,medium,trisolv,804399,4,0,4,234894,6106,84,6106,6106,1199,432,0,8
2,1024,PRL,medium,trmm,48382473,6,0,4,8579021,5844980,3718,5767635,4674833,0,0,77345,8
2,1024,SHEL,medium,2mm,155021442,9,0,4,36775417,7455985,9936,6771817,2863980,1,1,684168,8
2,1024,SHEL,medium,3mm,229121806,12,0,4,56701719,11810181,14678,10848670,5085339,0,0,961511,8
2,1024,SHEL,medium,adi,279224115,14,0,4,70639539,7967173,5209668,7595924,5553883,509,252,371249,8
2,1024,SHEL,medium,correlation,84441092,16,0,4,11751851,11301356,38450,10821718,3724046,1446,274,479638,8
2,1024,SHEL,medium,covariance,84246182,11,0,4,11579561,11377281,39999,10700378,2595448,481,16,676903,8
2,1024,SHEL,medium,deriche,29070094,18,0,4,4037150,1492470,724742,1484624,1089176,18,10,7846,8
2,1024,SHEL,medium,fdtd-2d,205772725,14,0,4,64803420,2069992,898730,2061914,1199992,809,102,8078,8
2,1024,SHEL,medium,gemver,5935259,9,0,4,1776047,145955,10235,140577,59938,802,52,5378,8
2,1024,SHEL,medium,heat-3d,322399507,14,0,4,85714900,2084202,729848,2069191,1373258,101,100,15011,8
2,1024,SHEL,medium,jacobi-2d,246464910,9,0,4,72263610,1541191,775232,1537014,1070740,0,0,4177,8
2,1024,SHEL,medium,lu,214459194,11,0,4,52409660,11669740,32513,8767034,4016727,399,399,2902706,8
2,1024,SHEL,medium,ludcmp,194887570,14,0,4,31570103,11658495,25761,8818734,4061452,3197,1915,2839761,8
2,1024,SHEL,medium,mvt,3207235,6,0,4,824826,135974,305,135532,128367,400,25,442,8
3,64,CLAM,medium,2mm,155021421,8,0,4,32788021,11443381,45133,6168582,6001755,1,1,5274799,8
3,64,CLAM,medium,3mm,229121775,10,0,4,49779294,18732606,75011,9919216,8773757,0,0,8813390,8
3,64,CLAM,medium,adi,279220724,15,0,4,69649163,8956849,5228753,5889935,3621355,8,2,3066914,8
3,64,CLAM,medium,atax,3365102,10,0,4,1109667,10049,130,10049,10049,8,0,0,8
3,64,CLAM,medium,bicg,2724142,4,0,4,1269959,10047,104,10047,10047,4,0,0,8
3,64,CLAM,medium,cholesky,107626427,10,0,4,31477914,682286,5275,676929,310954,0,0,5357,8
3,64,CLAM,medium,correlation,84441047,17,0,4,11627727,11425480,40244,10696592,2594524,7,5,728888,8
3,64,CLAM,medium,covariance,84246150,10,0,4,11563786,11393056,40291,10666505,2575030,1,1,726551,8
3,64,CLAM,medium,deriche,29070024,18,0,4,3931604,1598012,777598,1109153,906932,13,7,488859,8
3,64,CLAM,medium,doitgen,74304237,7,0,4,21600558,359446,9904,293597,117430,2,1,65849,8
3,64,CLAM,medium,durbin,1844816,22,0,4,558661,49,0,0,0,20,2,0,8
3,64,CLAM,medium,fdtd-2d,205704127,8,0,4,64730523,2078079,898538,2046304,1481620,0,0,31775,8
3,64,CLAM,medium,floyd-warshall,1884900628,4,0,4,375109871,7788743,7655240,7768305,5012856,0,0,20438,8
3,64,CLAM,medium,gemm,127457413,6,0,4,41682047,645955,3145,643624,453700,0,0,2331,8
3,64,CLAM,medium,gemver,5935614,10,0,4,1728125,193877,11405,27623,27250,2,2,166254,8
3,64,CLAM,medium,gesummv,1066511,4,0,4,493245,7757,52,7757,7757,0,0,0,8
3,64,CLAM,medium,gramschmidt,144281270,14,0,4,21491932,18852068,5645931,15126548,12582649,0,0,3725520,8
3,64,CLAM,medium,heat-3d,322407516,13,0,4,86167146,2220856,731062,2045759,1136791,0,0,175097,8
3,64,CLAM,medium,jacobi-1d,18170795,103,0,4,2627297,3,0,0,0,2,1,0,8
3,64,CLAM,medium,jacobi-2d,246462710,9,0,4,72256199,1548602,775349,1534833,1142150,0,0,13769,8
3,64,CLAM,medium,lu,214449590,7,0,4,48065174,16014226,61072,9425020,9364710,0,0,6589206,8
3,64,CLAM,medium,ludcmp,194877950,14,0,4,27489063,15738737,34304,9188801,9126902,5,3,6549936,8
3,64,CLAM,medium,mvt,3207215,4,0,4,801473,159327,711,90219,10548,0,0,69108,8
3,64,CLAM,medium,nussinov,337120268,18,0,4,48855507,14391746,24952,12251387,6302975,1,0,2140359,8
3,64,CLAM,medium,seidel-2d,270759711,8,0,4,63084263,993738,988184,992239,701599,0,0,1499,8
3,64,CLAM,medium,symm,77519117,7,0,4,22491372,6356630,1569804,5426589,2219876,0,0,930041,8
3,64,CLAM,medium,syr2k,104825474,6,0,4,26449549,8312293,85212,7330184,3122239,0,0,982109,8
3,64,CLAM,medium,syrk,70025237,4,0,4,20661850,2531992,76694,1663485,646430,0,0,868507,8
3,64,CLAM,medium,trisolv,804399,4,0,4,235768,5232,50,5232,5232,1,1,0,8
3,64,CLAM,medium,trmm,48382473,6,0,4,8568161,5855840,10282,4937760,1977548,0,0,918080,8
3,64,C-SHEL,medium,2mm,155021442,9,0,4,36777647,7453755,9996,6785764,2954903,1,1,667991,8
3,64,C-SHEL,medium,3mm,229121806,12,0,4,56700070,11811830,14657,10834854,5005725,0,0,976976,8
3,64,C-SHEL,medium,adi,279224115,14,0,4,69718484,8888228,5187652,8866336,8693238,8,3,21892,8
3,64,C-SHEL,medium,correlation,84441092,16,0,4,11709771,11343436,39236,10750680,3064479,7,5,592756,8
3,64,C-SHEL,medium,covariance,84246182,11,0,4,11596328,11360514,39527,10725062,2815507,1,1,635452,8
3,64,C-SHEL,medium,deriche,29070094,18,0,4,4034927,1494693,724106,1488038,1154749,17,9,6655,8
3,64,C-SHEL,medium,fdtd-2d,205772725,14,0,4,64796899,2076513,898513,2066861,1618198,108,3,9652,8
3,64,C-SHEL,medium,gemver,5935259,9,0,4,1755514,166488,10167,166335,161375,2,2,153,8
3,64,C-SHEL,medium,heat-3d,322399507,14,0,4,85709660,2089442,729898,2042316,776522,0,0,47126,8
3,64,C-SHEL,medium,jacobi-2d,246464910,9,0,4,72260060,1544741,775239,1542075,1356862,0,0,2666,8
3,64,C-SHEL,medium,lu,214459194,11,0,4,52415010,11664390,32779,8729027,3971658,0,0,2935363,8
3,64,C-SHEL,medium,ludcmp,194887570,14,0,4,31569296,11659302,24750,8729750,3951372,4,3,2929552,8
3,64,C-SHEL,medium,mvt,3207235,6,0,4,793084,167716,175,167570,162117,0,0,146,8
3,64,PRL,medium,2mm,155021421,8,0,4,33475798,10755604,6539,10518431,8918402,1,1,237173,8
3,64,PRL,medium,3mm,229121775,10,0,4,49241311,19270589,9023,19025835,17433440,0,0,244754,8
3,64,PRL,medium,adi,279220724,15,0,4,69744119,8861893,5238412,6037552,3805711,8,2,2824341,8
3,64,PRL,medium,atax,3365102,10,0,4,1109667,10049,130,10049,10049,8,0,0,8
3,64,PRL,medium,bicg,2724142,4,0,4,1269959,10047,104,10047,10047,4,0,0,8
3,64,PRL,medium,cholesky,107626427,10,0,4,31476084,684116,5239,683103,549184,0,0,1013,8
3,64,PRL,medium,correlation,84441047,17,0,4,11741354,11311853,38167,10861886,4346523,7,5,449967,8
3,64,PRL,medium,covariance,84246150,10,0,4,11654412,11302430,38441,10810650,3954477,1,1,491780,8
3,64,PRL,medium,deriche,29070024,18,0,4,3956216,1573400,752986,1486150,912619,13,7,87250,8
3,64,PRL,medium,doitgen,74304237,7,0,4,21617396,342608,8821,308523,179433,2,1,34085,8
3,64,PRL,medium,durbin,1844816,22,0,4,558661,49,0,0,0,20,2,0,8
3,64,PRL,medium,fdtd-2d,205704127,8,0,4,64730801,2077801,898537,2048336,1501796,0,0,29465,8
3,64,PRL,medium,floyd-warshall,1884892855,4,0,4,375106378,7784463,7648570,7777569,5664199,0,0,6894,8
3,64,PRL,medium,gemm,127457413,6,0,4,41682047,645955,3145,643624,453700,0,0,2331,8
3,64,PRL,medium,gemver,5935614,10,0,4,1765889,156113,10387,124701,22568,2,2,31412,8
3,64,PRL,medium,gesummv,1066511,4,0,4,493245,7757,52,7757,7757,0,0,0,8
3,64,PRL,medium,gramschmidt,144281270,14,0,4,21517730,18826270,5627415,15239284,12684236,0,0,3586986,8
3,64,PRL,medium,heat-3d,322407516,13,0,4,86187156,2200846,730719,2071887,1163136,0,0,128959,8
3,64,PRL,medium,jacobi-1d,18170795,103,0,4,2627297,3,0,0,0,2,1,0,8
3,64,PRL,medium,jacobi-2d,246462710,9,0,4,72256690,1548111,775318,1535473,1152977,0,0,12638,8
3,64,PRL,medium,lu,214449590,7,0,4,47792114,16287286,17358,15322879,13131598,0,0,964407,8
3,64,PRL,medium,ludcmp,194877950,14,0,4,26937299,16290501,15742,15209454,12954187,5,3,1081047,8
3,64,PRL,medium,mvt,3207215,4,0,4,826315,134485,177,134320,128199,0,0,165,8
3,64,PRL,medium,nussinov,337120268,18,0,4,48426750,14820503,13784,14132676,10290441,1,0,687827,8
3,64,PRL,medium,seidel-2d,270759711,8,0,4,63084263,993738,988184,992239,701599,0,0,1499,8
3,64,PRL,medium,symm,77519117,7,0,4,22477347,6370655,1689120,6335306,5623708,0,0,35349,8
3,64,PRL,medium,syr2k,104825474,6,0,4,26289902,8471940,9382,8406593,7370026,0,0,65347,8
3,64,PRL,medium,syrk,70025237,4,0,4,20392338,2801504,5375,2772275,2512013,0,0,29229,8
3,64,PRL,medium,trisolv,804399,4,0,4,235768,5232,50,5232,5232,1,1,0,8
3,64,PRL,medium,trmm,48382473,6,0,4,8452709,5971292,3261,5951094,5486130,0,0,20198,8
3,64,SHEL,medium,2mm,155021442,9,0,4,36784073,7447329,9675,6801551,3028777,1,1,645778,8
3,64,SHEL,medium,3mm,229121806,12,0,4,56701719,11810181,14678,10848670,5085339,0,0,961511,8
3,64,SHEL,medium,adi,279224115,14,0,4,70639737,7966975,5209579,7595492,5559723,8,3,371483,8
3,64,SHEL,medium,correlation,84441092,16,0,4,11707939,11345268,39348,10749552,3037976,7,5,595716,8
3,64,SHEL,medium,covariance,84246182,11,0,4,11577545,11379297,39921,10697751,2586204,1,1,681546,8
3,64,SHEL,medium,deriche,29070094,18,0,4,4036779,1492841,724986,1482515,1013188,17,9,10326,8
3,64,SHEL,medium,fdtd-2d,205772725,14,0,4,64806402,2067010,898595,2063715,1622121,108,3,3295,8
3,64,SHEL,medium,gemver,5935259,9,0,4,1776383,145619,10228,141279,73427,2,2,4340,8
3,64,SHEL,medium,heat-3d,322399507,14,0,4,85709733,2089369,729906,2042734,792126,0,0,46635,8
3,64,SHEL,medium,jacobi-2d,246464910,9,0,4,72263361,1541440,775225,1536571,1018546,0,0,4869,8
3,64,SHEL,medium,lu,214459194,11,0,4,52410079,11669321,32597,8745201,3995671,0,0,2924120,8
3,64,SHEL,medium,ludcmp,194887570,14,0,4,31567695,11660903,24656,8748534,3977882,4,3,2912369,8
3,64,SHEL,medium,mvt,3207235,6,0,4,825033,135767,204,130984,62586,0,0,4783,8
3,128,CLAM,medium,2mm,155021421,8,0,4,32728046,11503356,45108,6228491,6061448,1,1,5274865,8
3,128,CLAM,medium,3mm,229121775,10,0,4,49715112,18796788,76329,9827615,8779495,0,0,8969173,8
3,128,CLAM,medium,adi,279220724,15,0,4,69676938,8929074,5234837,5922866,3774634,8,2,3006208,8
3,128,CLAM,medium,atax,3365102,10,0,4,1109667,10049,130,10049,10049,8,0,0,8
3,128,CLAM,medium,bicg,2724142,4,0,4,1269959,10047,104,10047,10047,8,0,0,8
3,128,CLAM,medium,cholesky,107626427,10,0,4,31477163,683037,5258,679562,427557,399,24,3475,8
3,128,CLAM,medium,correlation,84441047,17,0,4,11618400,11434807,40456,10683661,2507913,7,5,751146,8
3,128,CLAM,medium,covariance,84246150,10,0,4,11571765,11385077,40161,10678519,2708757,1,1,706558,8
3,128,CLAM,medium,deriche,29070024,18,0,4,3931604,1598012,777597,1109840,906945,13,7,488172,8
3,128,CLAM,medium,doitgen,74304237,7,0,4,21608290,351714,9502,300036,140541,2,1,51678,8
3,128,CLAM,medium,durbin,1844816,22,0,4,558661,49,0,0,0,20,2,0,8
3,128,CLAM,medium,fdtd-2d,205704127,8,0,4,64730785,2077817,898531,2048247,1518512,0,0,29570,8
3,128,CLAM,medium,floyd-warshall,1884891677,4,0,4,375099351,7790312,7645918,7764938,4889965,0,0,25374,8
3,128,CLAM,medium,gemm,127457413,6,0,4,41682047,645955,3145,643624,453700,0,0,2331,8
3,128,CLAM,medium,gemver,5935614,10,0,4,1724574,197428,11415,31142,30755,2,2,166286,8
3,128,CLAM,medium,gesummv,1066511,4,0,4,493245,7757,52,7757,7757,250,0,0,8
3,128,CLAM,medium,gramschmidt,144281270,14,0,4,21489540,18854460,5648329,15109198,12566985,0,0,3745262,8
3,128,CLAM,medium,heat-3d,322407516,13,0,4,86159826,2228176,731176,2036778,1131009,0,0,191398,8
3,128,CLAM,medium,jacobi-1d,18170795,103,0,4,2627297,3,0,0,0,3,1,0,8
3,128,CLAM,medium,jacobi-2d,246462710,9,0,4,72255900,1548901,775342,1534242,1133901,0,0,14659,8
3,128,CLAM,medium,lu,214449590,7,0,4,48127102,15952298,60765,9364063,9303187,0,0,6588235,8
3,128,CLAM,medium,ludcmp,194877950,14,0,4,27551243,15676557,34308,9128277,9065716,5,3,6548280,8
3,128,CLAM,medium,mvt,3207215,4,0,4,802340,158460,704,92389,10587,0,0,66071,8
3,128,CLAM,medium,nussinov,337120268,18,0,4,48859647,14387606,25082,12217526,6244150,1,0,2170080,8
3,128,CLAM,medium,seidel-2d,270759711,8,0,4,63085370,992631,990136,992631,992631,0,0,0,8
3,128,CLAM,medium,symm,77519117,7,0,4,22486548,6361454,1572289,5405437,2183107,0,0,956017,8
3,128,CLAM,medium,syr2k,104825474,6,0,4,26451870,8309972,84398,7339116,3143815,0,0,970856,8
3,128,CLAM,medium,syrk,70025237,4,0,4,20657826,2536016,79354,1635847,626508,0,0,900169,8
3,128,CLAM,medium,trisolv,804399,4,0,4,235643,5357,53,5357,5357,1,1,0,8
3,128,CLAM,medium,trmm,48382473,6,0,4,8556618,5867383,10569,4914199,2000642,0,0,953184,8
3,128,C-SHEL,medium,2mm,155021442,9,0,4,36791438,7439964,9652,6814303,3069437,1,1,625661,8
3,128,C-SHEL,medium,3mm,229121806,12,0,4,56695925,11815975,14942,10811469,4887492,0,0,1004506,8
3,128,C-SHEL,medium,adi,279224115,14,0,4,69675725,8930987,5164371,8908268,8809302,308,103,22719,8
3,128,C-SHEL,medium,correlation,84441092,16,0,4,11710191,11343016,39154,10750628,3036293,7,5,592388,8
3,128,C-SHEL,medium,covariance,84246182,11,0,4,11595284,11361558,39609,10724235,2812030,1,1,637323,8
3,128,C-SHEL,medium,deriche,29070094,18,0,4,4028306,1501314,776239,1496411,1261204,17,9,4903,8
3,128,C-SHEL,medium,fdtd-2d,205772725,14,0,4,64788061,2085351,898661,2069044,1490820,508,3,16307,8
3,128,C-SHEL,medium,gemver,5935259,9,0,4,1751194,170808,10155,170638,164756,2,2,170,8
3,128,C-SHEL,medium,heat-3d,322399507,14,0,4,85710859,2088243,729885,2053027,1016557,100,100,35216,8
3,128,C-SHEL,medium,jacobi-2d,246464910,9,0,4,72257009,1547792,775327,1535046,1112800,0,0,12746,8
3,128,C-SHEL,medium,lu,214459194,11,0,4,52413711,11665689,32378,8747172,3992854,0,0,2918517,8
3,128,C-SHEL,medium,ludcmp,194887570,14,0,4,31565541,11663057,24744,8716245,3934911,5,3,2946812,8
3,128,C-SHEL,medium,mvt,3207235,6,0,4,793542,167258,175,167153,156251,0,0,105,8
3,128,PRL,medium,2mm,155021421,8,0,4,33475798,10755604,6539,10518431,8918402,1,1,237173,8
3,128,PRL,medium,3mm,229121775,10,0,4,49223463,19288437,9595,18972092,17176955,0,0,316345,8
3,128,PRL,medium,adi,279220724,15,0,4,69738048,8867964,5239380,6022001,3792477,8,2,2845963,8
3,128,PRL,medium,atax,3365102,10,0,4,1109667,10049,130,10049,10049,8,0,0,8
3,128,PRL,medium,bicg,2724142,4,0,4,1269959,10047,104,10047,10047,8,0,0,8
3,128,PRL,medium,cholesky,107626427,10,0,4,31473864,686336,5244,686195,669670,399,24,141,8
3,128,PRL,medium,correlation,84441047,17,0,4,11753635,11299572,38383,10820005,4483832,7,5,479567,8
3,128,PRL,medium,covariance,84246150,10,0,4,11640045,11316797,38777,10786847,3679604,1,1,529950,8
3,128,PRL,medium,deriche,29070024,18,0,4,3955970,1573646,777594,1485251,912571,13,7,88395,8
3,128,PRL,medium,doitgen,74304237,7,0,4,21614989,345015,9012,306053,164307,2,1,38962,8
3,128,PRL,medium,durbin,1844816,22,0,4,558661,49,0,0,0,20,2,0,8
3,128,PRL,medium,fdtd-2d,205704127,8,0,4,64731183,2077419,898532,2050473,1548481,0,0,26946,8
3,128,PRL,medium,floyd-warshall,1884886376,4,0,4,375096333,7788029,7641072,7770598,5250538,0,0,17431,8
3,128,PRL,medium,gemm,127457413,6,0,4,41682047,645955,3145,643624,453700,0,0,2331,8
3,128,PRL,medium,gemver,5935614,10,0,4,1765796,156206,10374,124690,22773,2,2,31516,8
3,128,PRL,medium,gesummv,1066511,4,0,4,493245,7757,52,7757,7757,250,0,0,8
3,128,PRL,medium,gramschmidt,144281270,14,0,4,21512241,18831759,5630790,15222038,12669828,0,0,3609721,8
3,128,PRL,medium,heat-3d,322407516,13,0,4,86173690,2214312,730926,2054610,1144074,0,0,159702,8
3,128,PRL,medium,jacobi-1d,18170795,103,0,4,2627297,3,0,0,0,3,1,0,8
3,128,PRL,medium,jacobi-2d,246462710,9,0,4,72256542,1548259,775350,1535456,1160696,0,0,12803,8
3,128,PRL,medium,lu,214449590,7,0,4,47785807,16293593,17799,15306411,13115784,0,0,987182,8
3,128,PRL,medium,ludcmp,194877950,14,0,4,26933099,16294701,16451,15145531,12859214,5,3,1149170,8
3,128,PRL,medium,mvt,3207215,4,0,4,826397,134403,178,134029,123486,0,0,374,8
3,128,PRL,medium,nussinov,337120268,18,0,4,48460682,14786571,14148,14052886,10109123,1,0,733685,8
3,128,PRL,medium,seidel-2d,270759711,8,0,4,63085411,992590,990098,992590,992590,0,0,0,8
3,128,PRL,medium,symm,77519117,7,0,4,22502021,6345981,1658251,6288347,5327940,0,0,57634,8
3,128,PRL,medium,syr2k,104825474,6,0,4,26312287,8449555,10574,8373417,7236352,0,0,76138,8
3,128,PRL,medium,syrk,70025237,4,0,4,20461433,2732409,8628,2677170,2278078,0,0,55239,8
