ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000b86ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000b87ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000b88ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000b89ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000b8aff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000b8bff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000b8cff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000b8dff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000b8eff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000b8fff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000b90ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000b91ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000b92ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000b93ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000b94ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000b95ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000b96ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000b97ff,00000000,00000000,00000000
ffffffff,6f00383f,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000b98ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000b99ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000b9aff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000b9bff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000b9cff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000b9dff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000b9eff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000b9fff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000ba0ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000ba1ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000ba2ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000ba3ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000ba4ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000ba5ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000ba6ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000ba7ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000ba8ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000ba9ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000baaff,00000000,00000000,00000000
ffffffff,000fffff,00000000,10050000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000babff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bacff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000badff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000baeff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bafff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bb0ff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bb1ff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bb2ff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bb3ff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bb4ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bb5ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bb6ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bb7ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bb8ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bb9ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bbaff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bbbff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bbcff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bbdff,00000000,00000000,00000000
ffffffff,000087ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bbeff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bbfff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bc0ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bc1ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bc2ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bc3ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bc4ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bc5ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bc6ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bc7ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bc8ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bc9ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bcaff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bcbff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bccff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bcdff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bceff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bcfff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bd0ff,00000000,00000000,00000000
ffffffff,00ffffc7,00000000,01400000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bd1ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bd2ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bd3ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bd4ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bd5ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bd6ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bd7ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bd8ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bd9ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bdaff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bdbff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bdcff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bddff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bdeff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bdfff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000be0ff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000be1ff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000be2ff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000be3ff,00000000,00000000,00000000
ffffffff,00007fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000be4ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000be5ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000be6ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000be7ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000be8ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000be9ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000beaff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bebff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000becff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bedff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000beeff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000befff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bf0ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bf1ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bf2ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bf3ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bf4ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bf5ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bf6ff,00000000,00000000,00000000
ffffffff,6f00383f,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bf7ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bf8ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bf9ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bfaff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bfbff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bfcff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bfdff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bfeff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000bffff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c00ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c01ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c02ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c03ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c04ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c05ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c06ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c07ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c08ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c09ff,00000000,00000000,00000000
ffffffff,000fffff,00000000,10050000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c0aff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c0bff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c0cff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c0dff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c0eff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c0fff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c10ff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c11ff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c12ff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c13ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c14ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c15ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c16ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c17ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c18ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c19ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c1aff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c1bff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c1cff,00000000,00000000,00000000
ffffffff,000087ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c1dff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c1eff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c1fff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c20ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c21ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c22ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c23ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c24ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c25ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c26ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c27ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c28ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c29ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c2aff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c2bff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c2cff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c2dff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c2eff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c2fff,00000000,00000000,00000000
ffffffff,00ffffc7,00000000,01400000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c30ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c31ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c32ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c33ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c34ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c35ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c36ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c37ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c38ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c39ff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c3aff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c3bff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c3cff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c3dff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c3eff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c3fff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c40ff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c41ff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c42ff,00000000,00000000,00000000
ffffffff,00007fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c43ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c44ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c45ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c46ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c47ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c48ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c49ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000c4aff,00000000,00000000,00000000
